seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,g1_mean,g2_mean,delta,Smith_H9_KSR,Lister_H9_E8,Lister_MEL1_E8,HESO7,HESO8,Ecker_H9,Ecker_H1,RL1751_1771,RL417,RL418,RL703,blacklist,significant,class,direction,loci
chr20,29524372,29525474,1103,*,41,26.311762747358,-1.5463683518838,-15.0210772429692,0.000116007241664177,0.0676504515996193,23102844,23102884,41,0.749,0.138,0.611,0.855513307984791,0.772290809327846,0.866754617414248,0.837209302325581,0.553941908713693,0.900369003690037,0.456400742115028,0.0512820512820513,0.205175600739372,0.0968468468468468,0.198083067092652,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr20:29524372-29525474
chr6,27529062,27530216,1155,*,41,22.8419625280901,-1.2951120753533,-15.0043626363691,0.000116007241664177,0.0676504515996193,8599805,8599845,41,0.679,0.141,0.538,0.56,0.645009416195857,0.888888888888889,0.532418952618454,0.623622047244095,0.861510791366906,0.63954802259887,0.0972850678733032,0.158974358974359,0.0997267759562842,0.207207207207207,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:27529062-27530216
chr8,139187357,139191967,4611,*,39,8.06397153049946,-0.637200354332947,-14.9062161570555,0.000119522612623697,0.068718768590309,12185453,12185491,39,0.887,0.64,0.247,0.912735849056604,0.87369420702754,0.851738241308793,0.879161528976572,0.892067620286086,0.91796875,0.882297551789077,0.666092943201377,0.695763799743261,0.484927916120577,0.712660028449502,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:139187357-139191967
chr9,1041926,1054282,12357,*,456,164.50969140534,-0.910668629648655,-14.7480270733729,0.000123037983583218,0.0697574101090351,12314448,12314903,456,0.552,0.188,0.364,0.291289198606272,0.809394935240673,0.391053659443876,0.77344304156618,0.161599099099099,0.86035529570497,0.578779417630634,0.0747110234000564,0.094360962998869,0.498316498316498,0.0840287769784173,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr9:1041926-1054282
chr10,729189,730416,1228,*,38,10.9383552866076,-0.660372029524438,-14.6853418575541,0.000130068725502259,0.0707938059163693,13365778,13365815,38,0.842,0.556,0.286,0.823821339950372,0.836670179135933,0.842012356575463,0.843163538873995,0.851119894598156,0.889967637540453,0.806293018682399,0.571764705882353,0.529481132075472,0.602782071097372,0.520710059171598,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:729189-730416
chr2,234847480,234848034,555,*,34,17.0616025646258,-1.32233429492781,-14.6631307582321,0.000130068725502259,0.0707938059163693,3932137,3932170,34,0.869,0.321,0.548,0.927083333333333,0.906645569620253,0.826629680998613,0.867272727272727,0.679841897233202,0.951742627345844,0.923295454545455,0.189189189189189,0.239495798319328,0.546082949308756,0.308270676691729,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:234847480-234848034
chr10,132651090,132652504,1415,*,11,3.38868030915343,-1.01684956602349,-14.6364992088436,0.000130068725502259,0.0707938059163693,14531817,14531827,11,0.833,0.361,0.473,0.83695652173913,0.757575757575758,0.852777777777778,0.85655737704918,0.889830508474576,0.811594202898551,0.827751196172249,0.391304347826087,0.461059190031153,0.233201581027668,0.356913183279743,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132651090-132652504
chr22,50063748,50065058,1311,*,51,19.9786914985766,1.0059328247113,14.5555243224497,0.000147645580299861,0.075250502333649,24369701,24369751,51,0.049,0.451,-0.402,0.0453648915187377,0.0568181818181818,0.0251288659793814,0.0433944069431051,0.0400534045393858,0.0281954887218045,0.101351351351351,0.760869565217391,0.383647798742138,0.268707482993197,0.390532544378698,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr22:50063748-50065058
chr22,48885535,48887512,1978,*,125,75.692250670624,1.37795155928695,14.5323454468216,0.000147645580299861,0.075250502333649,24345968,24346092,125,0.022,0.536,-0.514,0.0101694915254237,0.0160226201696513,0.0104615384615385,0.0260999254287845,0.0298869143780291,0.014760147601476,0.0485981308411215,0.954545454545455,0.639019792648445,0.524246395806029,0.0256410256410256,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr22:48885535-48887512
chr6,17580424,17581214,791,*,64,34.6272464487128,-1.34276202016918,-14.4689471905989,0.000147645580299861,0.075250502333649,8511664,8511727,64,0.696,0.137,0.56,0.441913439635535,0.43963963963964,0.754683318465656,0.778894472361809,0.692421991084695,0.959785522788204,0.80709534368071,0.280701754385965,0.104477611940299,0.0482758620689655,0.113879003558719,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:17580424-17581214
chr20,25967666,25968244,579,*,36,23.2952153326897,-1.37920182209888,-14.4102244738719,0.000151160951259382,0.075250502333649,23099538,23099573,36,0.824,0.216,0.608,0.91304347826087,0.597609561752988,0.864827586206897,0.848563968668407,0.746753246753247,0.896551724137931,0.900793650793651,0.164705882352941,0.171314741035857,0.111111111111111,0.416666666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr20:25967666-25968244
chr12,129881880,129886947,5068,*,43,9.91336685917206,-0.650124169733249,-14.4066380013051,0.000151160951259382,0.075250502333649,16900551,16900593,43,0.89,0.624,0.266,0.910536779324056,0.845425867507886,0.882532418001526,0.893054024255788,0.896432681242808,0.921532846715328,0.882668711656442,0.642710472279261,0.650219298245614,0.49867374005305,0.705218617771509,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:129881880-129886947
chr10,132303286,132306853,3568,*,38,9.02445564952013,-0.65929075688413,-14.3852794479597,0.000154676322218902,0.0756080316020509,14527399,14527436,38,0.897,0.645,0.252,0.933333333333333,0.866849691146191,0.872759856630824,0.897338403041825,0.924794359576968,0.903640256959315,0.877068557919622,0.72964509394572,0.687358916478555,0.487053020961776,0.674463937621832,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132303286-132306853
chr20,623116,623458,343,*,37,21.5577454239586,-1.22444266125871,-14.3642674417191,0.000158191693178423,0.0756080316020509,22876473,22876509,37,0.714,0.194,0.52,0.48605577689243,0.708411214953271,0.665330661322645,0.90632318501171,0.693181818181818,0.708333333333333,0.830917874396135,0.0340909090909091,0.184357541899441,0.181818181818182,0.376344086021505,FALSE,TRUE,Memory_hypomethylation,Hypo,chr20:623116-623458
chr12,128850294,128850754,461,*,23,11.8773150474759,1.29592546209312,14.35639687688,0.000158191693178423,0.0756080316020509,16887551,16887573,23,0.178,0.684,-0.506,0.0961538461538462,0.139759036144578,0.0432692307692308,0.142348754448399,0.268965517241379,0.16030534351145,0.39453125,0.915254237288136,0.682656826568266,0.594488188976378,0.542253521126761,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr12:128850294-128850754
chr2,133104444,133105325,882,*,38,9.9375171468071,-0.690568748187092,-14.3318365050226,0.000161707064137943,0.0756080316020509,3196787,3196824,38,0.387,0.149,0.238,0.392660550458716,0.396319886765747,0.448795180722892,0.436156763590392,0.350923482849604,0.43968253968254,0.244173140954495,0.183098591549296,0.118798955613577,0.126137841352406,0.169188445667125,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:133104444-133105325
chr12,130046907,130049623,2717,*,22,5.73682671331549,-0.720504570245022,-14.3266284681402,0.000161707064137943,0.0756080316020509,16902224,16902245,22,0.915,0.646,0.269,0.902366863905325,0.911392405063291,0.922764227642276,0.934322033898305,0.946983546617916,0.912457912457912,0.875,0.684049079754601,0.699588477366255,0.446300715990453,0.753112033195021,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:130046907-130049623
chr7,153749180,153750318,1139,*,61,39.0440955516827,1.66726335787795,14.2421520525067,0.000165222435097464,0.0756080316020509,11023343,11023403,61,0.019,0.628,-0.61,0.0109409190371991,0.0118505013673655,0.0228102189781022,0.00732600732600733,0.00606060606060606,0.0447368421052632,0.0263157894736842,0.93646408839779,0.369266055045872,0.29608938547486,0.910852713178295,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr7:153749180-153750318
chr12,129168999,129174185,5187,*,74,11.0379287949678,-0.466317117737349,-14.2344611705276,0.000165222435097464,0.0756080316020509,16891395,16891468,74,0.888,0.685,0.203,0.913834951456311,0.845454545454545,0.880043033889188,0.905989385898408,0.907830907830908,0.890330188679245,0.871980676328502,0.677295918367347,0.732959101844427,0.5819592628516,0.749268292682927,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:129168999-129174185
chr8,139523765,139527425,3661,*,31,5.30185863866497,-0.599157869646163,-14.2139824638315,0.000168737806056984,0.0756080316020509,12188121,12188151,31,0.916,0.704,0.212,0.959302325581395,0.901190476190476,0.881163084702908,0.908918406072106,0.961818181818182,0.910493827160494,0.892271662763466,0.716049382716049,0.769771528998243,0.573283858998145,0.758037225042301,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:139523765-139527425
chr10,132688604,132693192,4589,*,59,9.80707078075994,-0.54035050812378,-14.1586576069767,0.000172253177016505,0.0756080316020509,14532270,14532328,59,0.869,0.657,0.212,0.889845094664372,0.824675324675325,0.871888726207906,0.880490296220633,0.866023579849946,0.892697466467958,0.854826254826255,0.721153846153846,0.680622009569378,0.544338335607094,0.681957186544342,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132688604-132693192
chr10,132210699,132212382,1684,*,17,4.70419637214837,-0.747094530023343,-14.1355629112739,0.000172253177016505,0.0756080316020509,14526157,14526173,17,0.9,0.619,0.281,0.933734939759036,0.876838235294118,0.91358024691358,0.928082191780822,0.929328621908127,0.877862595419847,0.841328413284133,0.657992565055762,0.585106382978723,0.568265682656827,0.665551839464883,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132210699-132212382
chr8,139588431,139590539,2109,*,27,7.6887682934238,-0.744310878837351,-14.1307064305645,0.000172253177016505,0.0756080316020509,12188537,12188563,27,0.893,0.595,0.298,0.937956204379562,0.865882352941176,0.873634945397816,0.889671361502347,0.89906103286385,0.890909090909091,0.893333333333333,0.644970414201183,0.648578811369509,0.423076923076923,0.66147859922179,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:139588431-139590539
chr13,24902124,24902740,617,*,43,29.04032908657,-1.56811342799392,-14.0862475023085,0.000179283918935546,0.0758118268354796,17031676,17031718,43,0.849,0.24,0.608,0.494949494949495,0.933554817275748,0.935143288084465,0.738786279683377,0.951434878587196,0.948453608247423,0.939203354297694,0.324324324324324,0.243137254901961,0.122186495176849,0.271794871794872,FALSE,TRUE,Memory_hypomethylation,Hypo,chr13:24902124-24902740
chr3,183734672,183735148,477,*,24,8.48214731163144,-0.861849877076421,-14.0684850305776,0.000186314660854587,0.0758118268354796,5429046,5429069,24,0.573,0.231,0.341,0.355731225296443,0.600806451612903,0.716262975778547,0.526448362720403,0.558659217877095,0.591695501730104,0.660194174757282,0.331707317073171,0.201754385964912,0.114285714285714,0.278145695364238,FALSE,TRUE,Memory_hypomethylation,Hypo,chr3:183734672-183735148
chr10,65632153,65632598,446,*,5,3.08333630710792,1.56111489485684,13.9524613960293,0.000189830031814107,0.0758118268354796,13900232,13900236,5,0.231,0.882,-0.651,0.203389830508475,0.181159420289855,0.212765957446809,0.234567901234568,0.27906976744186,0.220779220779221,0.287128712871287,0.892857142857143,0.896907216494845,0.82,0.917647058823529,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr10:65632153-65632598
chr14,106880610,106882660,2051,*,14,5.379445164284,-1.34852812125976,-13.9280463426441,0.000189830031814107,0.0758118268354796,18507712,18507725,14,0.753,0.279,0.474,0.805907172995781,0.765137614678899,0.785971223021583,0.643564356435644,0.696864111498258,0.883116883116883,0.691803278688525,0.277777777777778,0.341004184100418,0.294258373205742,0.20353982300885,FALSE,TRUE,Memory_hypomethylation,Hypo,chr14:106880610-106882660
chr2,106886119,106886859,741,*,46,29.1282195787016,-1.62344116056262,-13.9195732096045,0.000193345402773628,0.0758118268354796,2973723,2973768,46,0.85,0.21,0.64,0.943231441048035,0.891377379619261,0.690322580645161,0.857777777777778,0.756871035940803,0.960591133004926,0.850467289719626,0.104417670682731,0.0984682713347921,0.524193548387097,0.114457831325301,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:106886119-106886859
chr10,132260556,132264190,3635,*,47,10.5770038117779,-0.582964876828807,-13.9132079127112,0.000193345402773628,0.0758118268354796,14526743,14526789,47,0.877,0.645,0.232,0.903420523138833,0.828625235404896,0.864321608040201,0.877853881278539,0.897374701670644,0.893155258764608,0.874165872259295,0.698701298701299,0.69758064516129,0.504310344827586,0.677595628415301,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132260556-132264190
chr12,130075984,130083302,7319,*,55,10.4079642897723,-0.553311278438604,-13.879677808892,0.000193345402773628,0.0758118268354796,16902562,16902616,55,0.869,0.646,0.224,0.883081155433287,0.833826429980276,0.871698113207547,0.876651982378855,0.87518573551263,0.898395721925134,0.846242111302352,0.696517412935323,0.681181959564541,0.486733760292772,0.718621821164889,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr12:130075984-130083302
chr19,51829861,51830692,832,*,55,30.1930203993693,-1.4962590284142,-13.8763225361198,0.000193345402773628,0.0758118268354796,22750593,22750647,55,0.855,0.286,0.569,0.914285714285714,0.872576177285319,0.795883361921098,0.926900584795322,0.712746858168761,0.919220055710306,0.846601941747573,0.139593908629442,0.131944444444444,0.699316628701595,0.173076923076923,FALSE,TRUE,Memory_hypomethylation,Hypo,chr19:51829861-51830692
chr12,130376059,130377711,1653,*,15,3.62670663356427,-0.786612596616766,-13.8423679354775,0.000193345402773628,0.0758118268354796,16905965,16905979,15,0.916,0.6,0.317,0.923913043478261,0.9,0.946058091286307,0.909937888198758,0.926760563380282,0.933333333333333,0.874704491725768,0.529616724738676,0.695890410958904,0.487272727272727,0.686567164179104,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:130376059-130377711
chr10,132751755,132755221,3467,*,47,9.39545331043268,-0.551505147676773,-13.7767054749047,0.000196860773733148,0.0758118268354796,14533043,14533089,47,0.872,0.649,0.223,0.90034965034965,0.851550960118168,0.876322213181448,0.856825749167592,0.902208201892745,0.855284552845528,0.859934853420195,0.676923076923077,0.702274975272008,0.504337050805452,0.713458755426918,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132751755-132755221
chr10,133092848,133095517,2670,*,25,4.07755695108023,-0.610680550112651,-13.7757448807258,0.000196860773733148,0.0758118268354796,14538655,14538679,25,0.904,0.685,0.219,0.93398533007335,0.893849206349206,0.892013498312711,0.901153212520593,0.913713405238829,0.920765027322404,0.8717683557394,0.737984496124031,0.723785166240409,0.552287581699346,0.72463768115942,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:133092848-133095517
chr12,129626710,129628148,1439,*,16,3.7036114206268,-0.67614722046395,-13.7605339882996,0.000196860773733148,0.0758118268354796,16897988,16898003,16,0.916,0.65,0.265,0.972850678733032,0.902298850574713,0.911764705882353,0.905852417302799,0.933884297520661,0.915129151291513,0.867241379310345,0.666666666666667,0.653846153846154,0.57,0.71044776119403,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:129626710-129628148
chr15,100469196,100470450,1255,*,23,6.9510438236064,0.71480386427792,13.7011516868845,0.00020740688661171,0.0767856003004717,19251870,19251892,23,0.281,0.636,-0.355,0.349794238683128,0.348648648648649,0.160194174757282,0.363839285714286,0.250614250614251,0.297071129707113,0.198,0.718543046357616,0.515418502202643,0.597122302158273,0.71280276816609,FALSE,TRUE,Partial_hypermethyation_memory,Hyper,chr15:100469196-100470450
chr6,27525635,27526457,823,*,39,25.3908947304612,-1.59496137570873,-13.668862141309,0.00021092225757123,0.0767856003004717,8599730,8599768,39,0.798,0.13,0.668,0.908854166666667,0.295477386934673,0.919400187441425,0.824667472793228,0.881851400730816,0.920560747663551,0.838042729152309,0.0982905982905983,0.115702479338843,0.0622568093385214,0.245733788395904,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:27525635-27526457
chr10,132311182,132312643,1462,*,17,5.42510666394024,-0.957401936087782,-13.6639874288669,0.000214437628530751,0.0767856003004717,14527524,14527540,17,0.911,0.554,0.356,0.900552486187845,0.884910485933504,0.91404011461318,0.92,0.949438202247191,0.936363636363636,0.868512110726644,0.46875,0.667752442996743,0.470588235294118,0.610169491525424,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132311182-132312643
chr10,132321741,132324031,2291,*,35,6.3333864020909,-0.584902620278995,-13.6610966733695,0.000214437628530751,0.0767856003004717,14527653,14527687,35,0.916,0.716,0.2,0.92896174863388,0.900388098318241,0.897408207343413,0.913109756097561,0.946564885496183,0.9321608040201,0.895522388059702,0.770491803278688,0.7536,0.618333333333333,0.722627737226277,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132321741-132324031
chr8,139501334,139504854,3521,*,35,5.67890549764837,-0.593513084140513,-13.6472735367681,0.000214437628530751,0.0767856003004717,12187826,12187860,35,0.895,0.683,0.212,0.907692307692308,0.883233532934132,0.88125,0.899350649350649,0.921232876712329,0.91747572815534,0.857837181044957,0.765258215962441,0.740469208211144,0.513556618819777,0.713058419243986,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:139501334-139504854
chr5,156570374,156570823,450,*,24,13.2791100378293,-1.30279698509695,-13.6327163375476,0.000214437628530751,0.0767856003004717,8074687,8074710,24,0.832,0.247,0.586,0.90952380952381,0.653950953678474,0.894822006472492,0.784313725490196,0.813291139240506,0.916349809885932,0.855072463768116,0.255859375,0.371621621621622,0.0701298701298701,0.289473684210526,FALSE,TRUE,Memory_hypomethylation,Hypo,chr5:156570374-156570823
chr16,6910970,6911815,846,*,14,5.01876076619569,0.996175647873872,13.585141922936,0.000228499112368833,0.0811092370957228,19422129,19422142,14,0.126,0.514,-0.388,0.0548780487804878,0.140992167101828,0.163141993957704,0.0671378091872792,0.137323943661972,0.125,0.193211488250653,0.593023255813954,0.661129568106312,0.565573770491803,0.234375,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr16:6910970-6911815
