"","seqnames","start","end","width","strand","L","area","beta","stat","pval","qval","index.start","index.end","index.width","g1_mean","g2_mean","delta","RL3061","RL3062","RL3063","RL3064","RL3065","RL3066","RL3067","RL3068","RL3069","RL3070","RL3071","RL3072","significant"
"69","chr21",24266219,24268399,2181,"*",17,2.28165949554637,0.4026594330776,8.28042932497847,0.00019200833864785,0.0158105151995172,24822479,24822495,17,0.818572075930904,0.667787313161772,0.150784762769132,0.847058823529412,0.801136363636364,0.84393063583815,0.832369942196532,0.862068965517241,0.724867724867725,0.691275167785235,0.615789473684211,0.653543307086614,0.699453551912568,0.698863636363636,0.647798742138365,FALSE
"70","chr12",130528609,130530227,1619,"*",56,8.68368232978461,-0.408089202459786,-8.27654776216888,0.00019200833864785,0.0158105151995172,17747432,17747487,56,0.3636251804009,0.528013318174717,-0.164388137773817,0.289954337899543,0.325056433408578,0.326315789473684,0.37007874015748,0.453333333333333,0.41701244813278,0.417910447761194,0.644591611479029,0.473300970873786,0.438287153652393,0.691747572815534,0.502242152466368,FALSE
"71","chr2",131966253,131967508,1256,"*",37,5.30187804652167,0.434830701009265,8.22677821370493,0.000205723219979839,0.0164692866661638,3354535,3354571,37,0.85924843632153,0.70515289620731,0.154095540114221,0.881443298969072,0.87906976744186,0.799107142857143,0.885714285714286,0.843023255813954,0.867132867132867,0.684782608695652,0.773946360153257,0.649746192893401,0.739837398373984,0.745762711864407,0.636842105263158,FALSE
"72","chr19",36748594,36748946,353,"*",27,6.13340965453382,0.626836978388987,8.22280837383745,0.000205723219979839,0.0164692866661638,23645320,23645346,27,0.542165015590566,0.288230326950757,0.253934688639809,0.706422018348624,0.538011695906433,0.5,0.444444444444444,0.459016393442623,0.605095541401274,0.301507537688442,0.304347826086957,0.227027027027027,0.220657276995305,0.217777777777778,0.458064516129032,TRUE
"73","chr5",178265722,178266420,699,"*",31,9.70055253328671,0.653695157787801,8.17232181413561,0.000226295541977823,0.0178680479994544,8692645,8692675,31,0.721741150599656,0.420256847865606,0.30148430273405,0.745762711864407,0.411764705882353,0.841628959276018,0.878504672897196,0.62085308056872,0.831932773109244,0.412765957446808,0.400778210116732,0.540322580645161,0.383259911894273,0.410628019323671,0.37378640776699,TRUE
"74","chr20",54158432,54159183,752,"*",9,1.7445471925508,0.570515902308668,8.16162097417385,0.000233152982643818,0.0181607269183644,24588600,24588608,9,0.848894657906883,0.637217691569,0.211676966337882,0.878048780487805,0.862745098039216,0.855855855855856,0.835051546391753,0.87,0.791666666666667,0.645569620253165,0.549450549450549,0.663157894736842,0.541666666666667,0.711340206185567,0.712121212121212,TRUE
"75","chr15",27508908,27509300,393,"*",17,3.843470238975,-0.695943718616517,-8.09849453775093,0.000260582745307796,0.0190311757031226,19487098,19487114,17,0.0651095686137919,0.31851359391384,-0.253404025300048,0.0628930817610063,0.0813008130081301,0.05,0.0663265306122449,0.0410958904109589,0.089041095890411,0.217687074829932,0.289655172413793,0.222222222222222,0.205128205128205,0.409722222222222,0.566666666666667,TRUE
"76","chr12",130704848,130706167,1320,"*",28,4.2278175835795,-0.417202185569809,-8.09188441315814,0.000260582745307796,0.0190311757031226,17750786,17750813,28,0.162788683765457,0.331965012803584,-0.169176329038128,0.107569721115538,0.138888888888889,0.116465863453815,0.124542124542125,0.280632411067194,0.20863309352518,0.233812949640288,0.427509293680297,0.360576923076923,0.140740740740741,0.493212669683258,0.3359375,FALSE
"77","chr3",33488614,33489753,1140,"*",30,7.6480850581133,0.592429744813707,8.07813120339705,0.000260582745307796,0.0190311757031226,4550137,4550166,30,0.802202821952291,0.552026723568578,0.250176098383713,0.887323943661972,0.62962962962963,0.881944444444444,0.830275229357798,0.690763052208835,0.893280632411067,0.459574468085106,0.449826989619377,0.698275862068966,0.570135746606335,0.467680608365019,0.666666666666667,TRUE
"78","chr15",24672346,24672536,191,"*",11,3.23170441692,-1.11205504405626,-8.06720113043405,0.000260582745307796,0.0190311757031226,19458374,19458384,11,0.308697572099815,0.670197619773172,-0.361500047673356,0.0727272727272727,0.516129032258065,0.3125,0.242105263157895,0.287671232876712,0.421052631578947,0.666666666666667,0.629032258064516,0.507692307692308,0.738095238095238,0.736842105263158,0.742857142857143,TRUE
"79","chr15",93254526,93255279,754,"*",62,12.0193395028638,0.455030254212747,8.03961262137108,0.000267440185973791,0.0190311757031226,20138426,20138487,62,0.414886388315199,0.239295166616708,0.175591221698491,0.421994884910486,0.288515406162465,0.375586854460094,0.449748743718593,0.490945674044266,0.462526766595289,0.269058295964126,0.146868250539957,0.270676691729323,0.270491803278689,0.224390243902439,0.254285714285714,FALSE
"80","chr21",24660171,24662195,2025,"*",11,2.03219505052432,0.520263121506449,8.02409036451749,0.000267440185973791,0.0190311757031226,24824749,24824759,11,0.771594053266072,0.54699112700468,0.224602926261392,0.806451612903226,0.762589928057554,0.773584905660377,0.717391304347826,0.803921568627451,0.765625,0.534653465346535,0.521276595744681,0.494623655913978,0.57843137254902,0.628571428571429,0.524390243902439,TRUE
"81","chr22",49930068,49930654,587,"*",20,4.54700434101392,-0.517216978160851,-8.0210679751976,0.000267440185973791,0.0190311757031226,25622532,25622551,20,0.240790218859551,0.463753635636631,-0.22296341677708,0.212903225806452,0.152866242038217,0.191616766467066,0.282051282051282,0.18957345971564,0.415730337078652,0.443298969072165,0.464088397790055,0.54,0.378378378378378,0.540697674418605,0.416058394160584,TRUE
"82","chr19",57375800,57376092,293,"*",27,4.55552421784821,-0.514653171757678,-8.00332930799827,0.000274297626639785,0.0190488134933943,24015118,24015144,27,0.558851613423252,0.788977404254954,-0.230125790831702,0.458100558659218,0.745192307692308,0.643478260869565,0.46031746031746,0.428571428571429,0.61744966442953,0.854651162790698,0.794258373205742,0.74468085106383,0.757062146892655,0.829787234042553,0.753424657534247,TRUE
"83","chr20",54373685,54377745,4061,"*",28,3.35808546938646,0.348502996601984,7.95153425513066,0.000274297626639785,0.0190488134933943,24590150,24590177,28,0.795660225790319,0.65543292963376,0.140227296156559,0.833333333333333,0.792517006802721,0.781746031746032,0.790378006872852,0.748148148148148,0.827838827838828,0.696296296296296,0.605633802816901,0.630434782608696,0.663366336633663,0.639285714285714,0.69758064516129,FALSE
"84","chr12",128749999,128751262,1264,"*",44,6.97687638052852,-0.444573908135029,-7.94126927612656,0.00028115506730578,0.0192925929517919,17725014,17725057,44,0.199776213930045,0.381215707836078,-0.181439493906033,0.182098765432099,0.208074534161491,0.170149253731343,0.194767441860465,0.165242165242165,0.278325123152709,0.294294294294294,0.3625,0.284615384615385,0.335664335664336,0.450549450549451,0.559670781893004,FALSE
"85","chr11",49913542,49914042,501,"*",32,6.48839191157872,-0.555802199581591,-7.91809420531838,0.000288012507971775,0.0195306364229331,15767222,15767253,32,0.585410556858943,0.791075812583892,-0.205665255724949,0.438202247191011,0.743083003952569,0.551401869158878,0.5,0.623287671232877,0.656488549618321,0.825622775800712,0.697095435684647,0.826923076923077,0.668449197860963,0.795031055900621,0.933333333333333,TRUE
"86","chr3",138739493,138739863,371,"*",39,7.25892467827541,0.494815097645628,7.89465849716168,0.000308584829969759,0.0202123063630192,5382063,5382101,39,0.75203770077629,0.547435903691679,0.20460179708461,0.833910034602076,0.667832167832168,0.746666666666667,0.662650602409639,0.766304347826087,0.834862385321101,0.574193548387097,0.537162162162162,0.464285714285714,0.608187134502924,0.632432432432432,0.468354430379747,TRUE
"87","chr15",65593457,65593907,451,"*",37,10.7565176060195,0.73197945000114,7.87825725567306,0.000308584829969759,0.0202123063630192,19842957,19842993,37,0.814020006309547,0.526764369978159,0.287255636331389,0.873469387755102,0.749019607843137,0.936170212765957,0.875,0.539170506912442,0.911290322580645,0.578544061302682,0.435820895522388,0.638036809815951,0.468,0.449275362318841,0.590909090909091,TRUE
"88","chr18",30896023,30896391,369,"*",29,6.90515372740579,0.496026547302716,7.87629549764376,0.000308584829969759,0.0202123063630192,22622427,22622455,29,0.503714631401138,0.285724591786804,0.217990039614334,0.45,0.406392694063927,0.541436464088398,0.543624161073825,0.572769953051643,0.508064516129032,0.323863636363636,0.208333333333333,0.290123456790123,0.21830985915493,0.385057471264368,0.288659793814433,TRUE
"89","chr3",2139372,2140030,659,"*",23,3.13281861203424,-0.382019481096234,-7.8508597517065,0.000336014592633737,0.021519867910454,4282592,4282614,23,0.12841011554032,0.273776210641215,-0.145366095100895,0.099009900990099,0.158878504672897,0.113989637305699,0.151041666666667,0.1,0.147540983606557,0.257861635220126,0.22360248447205,0.324137931034483,0.195121951219512,0.381294964028777,0.26063829787234,FALSE
"90","chr21",24619145,24622588,3444,"*",16,2.55690976365311,0.405323600922478,7.84412384348523,0.000336014592633737,0.021519867910454,24824550,24824565,16,0.755366091130886,0.581238896929864,0.174127194201023,0.815,0.690355329949239,0.714285714285714,0.795238095238095,0.818627450980392,0.698689956331878,0.662251655629139,0.52247191011236,0.586021505376344,0.581920903954802,0.554347826086957,0.58041958041958,FALSE
"91","chr11",2863131,2863242,112,"*",6,0.655095962217431,-0.623652926975965,-7.79259848809347,0.000342872033299732,0.0217177406586775,15381178,15381183,6,0.777664512774807,0.968316104185669,-0.190651591410863,0.9,0.583333333333333,0.772727272727273,0.71875,0.852941176470588,0.838235294117647,0.956521739130435,0.942307692307692,1,1,0.954545454545455,0.956521739130435,FALSE
"92","chr16",34489572,34490054,483,"*",25,3.94656030058949,-0.449610484003256,-7.65830482021386,0.000397731558627689,0.0238804656659375,20709300,20709324,25,0.682952629237564,0.847392211265673,-0.164439582028109,0.730538922155689,0.662068965517241,0.736842105263158,0.867924528301887,0.402116402116402,0.698224852071006,0.854077253218884,0.846715328467153,0.837662337662338,0.829268292682927,0.845070422535211,0.871559633027523,FALSE
"93","chr7",37531450,37531874,425,"*",28,5.68934023929876,0.555214686570603,7.65226239108184,0.000397731558627689,0.0238804656659375,10571900,10571927,28,0.451362974714353,0.231450479571245,0.219912495143108,0.523529411764706,0.320855614973262,0.609756097560976,0.297872340425532,0.6,0.356164383561644,0.189075630252101,0.271604938271605,0.326086956521739,0.256944444444444,0.167420814479638,0.177570093457944,TRUE
"94","chr8",3959908,3960813,906,"*",8,1.39341756642692,0.616275943551743,7.65170942678755,0.000397731558627689,0.0238804656659375,11716532,11716539,8,0.833379711784283,0.581652817504022,0.251726894280261,0.807228915662651,0.849462365591398,0.897435897435897,0.816326530612245,0.866666666666667,0.763157894736842,0.569230769230769,0.511111111111111,0.508474576271186,0.492537313432836,0.653846153846154,0.754716981132076,TRUE
"95","chr20",54191415,54193023,1609,"*",17,2.38402573596314,0.400438662025944,7.6450288851653,0.000397731558627689,0.0238804656659375,24588844,24588860,17,0.822772356401286,0.661285927657785,0.161486428743501,0.814432989690722,0.889473684210526,0.86,0.838427947598253,0.734299516908213,0.8,0.717514124293785,0.648241206030151,0.605882352941176,0.624434389140271,0.678391959798995,0.693251533742331,FALSE
"96","chr21",24824959,24825378,420,"*",14,4.36413723574875,-0.726373265398497,-7.640596435194,0.000397731558627689,0.0238804656659375,24825815,24825828,14,0.349311475841283,0.692465907854286,-0.343154432013003,0.21875,0.488188976377953,0.313725490196078,0.353982300884956,0.18348623853211,0.537735849056604,0.723809523809524,0.65625,0.606741573033708,0.658333333333333,0.73,0.779661016949153,TRUE
"97","chr20",54001689,54003288,1600,"*",17,3.26566312400202,0.49999238443387,7.61639595002369,0.000404588999293684,0.0240417628033896,24587543,24587559,17,0.853666338179415,0.66515386632825,0.188512471851165,0.860103626943005,0.894308943089431,0.912280701754386,0.876404494382023,0.717514124293785,0.861386138613861,0.747524752475248,0.581081081081081,0.634730538922156,0.608465608465608,0.682634730538922,0.736486486486487,FALSE
"98","chr20",54309432,54311355,1924,"*",10,2.07681922284619,0.483173377433458,7.59789987520144,0.000411446439959678,0.0241997681625264,24589706,24589715,10,0.831560203928625,0.598642358445315,0.23291784548331,0.815384615384615,0.833333333333333,0.828282828282828,0.816666666666667,0.827272727272727,0.868421052631579,0.635416666666667,0.529411764705882,0.621951219512195,0.594827586206897,0.63,0.580246913580247,TRUE
"99","chr12",128752202,128752515,314,"*",17,2.11338246110983,-0.49948939414833,-7.58590379293617,0.000418303880625673,0.0243545814942058,17725155,17725171,17,0.0296327732909799,0.192558310010716,-0.162925536719736,0.0465116279069767,0.0353982300884956,0.0128205128205128,0.0173913043478261,0.040983606557377,0.0246913580246914,0.0810810810810811,0.135593220338983,0.189873417721519,0.0806451612903226,0.319672131147541,0.348484848484849,FALSE
"100","chr3",165635877,165637209,1333,"*",56,15.2967032817433,0.652166475473235,7.5674946823274,0.000425161321291668,0.0245062985592517,5560997,5561052,56,0.792668254373369,0.538625092405172,0.254043161968197,0.826815642458101,0.896640826873385,0.810897435897436,0.616071428571429,0.808333333333333,0.797250859106529,0.378571428571429,0.533101045296167,0.560538116591928,0.533864541832669,0.673846153846154,0.551829268292683,TRUE
"101","chr20",54178172,54180762,2591,"*",17,2.19236795035378,0.362251474950713,7.56007752145535,0.000445733643289651,0.0250839904607725,24588740,24588756,17,0.783364983248318,0.630370022876871,0.152994960371447,0.777777777777778,0.807692307692308,0.853932584269663,0.790393013100437,0.696035242290749,0.774358974358974,0.657608695652174,0.5625,0.604060913705584,0.639423076923077,0.651960784313726,0.666666666666667,FALSE
"102","chr6",10660286,10660555,270,"*",23,6.98150695716131,0.770742006196444,7.55579661388834,0.000452591083955646,0.0250839904607725,8859104,8859126,23,0.461495127857202,0.15116837496606,0.310326752891141,0.58974358974359,0.1625,0.419354838709677,0.521739130434783,0.74390243902439,0.331730769230769,0.0625,0.124137931034483,0.2,0.228346456692913,0.09375,0.198275862068966,TRUE
"103","chr21",24623400,24627518,4119,"*",20,2.43344841976729,0.328200277877121,7.54221950071087,0.000452591083955646,0.0250839904607725,24824567,24824586,20,0.727354018860856,0.582020868755279,0.145333150105577,0.776119402985075,0.694029850746269,0.707317073170732,0.729083665338645,0.771653543307087,0.685920577617328,0.602564102564103,0.541284403669725,0.590405904059041,0.56640625,0.582089552238806,0.609375,FALSE
"104","chr19",9473818,9474148,331,"*",21,3.54480131869468,-0.435189778207856,-7.53641473097004,0.000452591083955646,0.0250839904607725,23268721,23268741,21,0.203017364558274,0.364869066289544,-0.16185170173127,0.171717171717172,0.240875912408759,0.181818181818182,0.215116279069767,0.233576642335766,0.175,0.384615384615385,0.296052631578947,0.290697674418605,0.51528384279476,0.435185185185185,0.267379679144385,FALSE
"105","chr20",54580590,54581276,687,"*",27,3.85079946440653,-0.442371038640853,-7.50997836814291,0.000480020846619625,0.0258583192515469,24591673,24591699,27,0.153959718506348,0.343372073911511,-0.189412355405162,0.131979695431472,0.172566371681416,0.163841807909605,0.131868131868132,0.142857142857143,0.180645161290323,0.411392405063291,0.349753694581281,0.234177215189873,0.342245989304813,0.321428571428571,0.401234567901235,FALSE
"106","chr6",154568414,154569572,1159,"*",13,2.24286246999063,0.497567526113032,7.50996494331428,0.000480020846619625,0.0258583192515469,9979899,9979911,13,0.618097762858739,0.431680878220742,0.186416884637998,0.634328358208955,0.523255813953488,0.709090909090909,0.783505154639175,0.411347517730496,0.647058823529412,0.455284552845528,0.347826086956522,0.481481481481481,0.375796178343949,0.393333333333333,0.536363636363636,FALSE
